A1659,0.058138162,0.009530907,-0.00080105057,0.034768127,0.023467895,0.018629268
B206,0.021782557,0.06842057,0.03581444,0.0071281604,0.0033756616,0.004563605
A58,0.014307802,0.042871647,0.029416671,0.01884896,0.0148784295,0.024671728
A490,0.048833925,0.03757485,0.01458679,0.052722227,0.015749926,0.052241117
B52,0.08355773,0.029490182,0.0057594795,0.026408598,0.0016298078,0.04917199
A1198,0.06445954,0.007204986,0.013727022,0.061998647,0.057969622,0.026647273
B243,0.038249604,0.015116946,0.015112408,0.0356561,0.0135085415,0.021340255
B109,0.04926287,0.004136232,0.023926308,0.020256711,0.019911004,0.0005854824
A1548,0.03572053,0.037375487,0.014022217,0.030621931,-0.003637483,0.018365476
A2370,0.065368354,0.051530447,0.014300861,0.010121684,0.050002217,0.011281212
A1563,0.030595979,0.074632496,0.0011166217,6.4483786e-05,0.03248083,0.03226179
A2384,0.0069688275,0.013049532,-0.002944937,-0.0009660606,0.0039691604,0.001797195
A2341,0.023295516,0.056247808,0.031256713,0.0021577189,-0.0027238715,0.03545898
A312,0.046949945,0.04759988,0.015615828,0.08070034,0.015662521,0.04079416
A1920,0.050413456,0.030931711,0.04716686,0.036561348,0.03218196,0.04879646
A571,0.06607119,0.000918556,0.00490559,0.064898126,0.011897157,0.06460086
A591,0.04755811,0.018414449,0.009927731,0.04680285,0.008092521,0.05104379
A1130,0.0064219018,0.0040479493,0.0071855537,0.0008584063,0.00032095317,0.002743933
A1443,0.00889593,0.020346785,0.00068265427,-0.0015436686,-0.007953272,-0.0022487547
B332,0.008863448,0.06960434,0.019625101,0.04486836,0.03542172,0.038374573
A1977,0.08216917,0.09736616,0.00521271,0.004051088,-0.029450068,0.0014405309
A1160,0.06334014,0.05034136,0.06470526,0.002375559,0.061145443,0.043744367
A2091,0.022650894,-0.00090865244,0.010902753,0.0078059896,0.015719974,0.005732234
A1838,0.06014044,0.00011806647,0.02944298,0.05191726,0.004639915,0.049792998
A506,0.035465986,0.049497016,0.056207594,0.0059514362,0.05998865,0.007017458
A1181,0.058021177,0.042232268,0.004341918,0.069055274,0.0029405672,-0.0024690013
A1621,0.03428549,0.058275104,0.05096234,0.035155088,0.039714195,0.040023748
A1890,0.010239762,0.032649677,0.0022202507,0.030930871,0.005069765,0.013355667
A786,0.054438926,0.048231266,0.06776219,0.0051353145,0.050626617,0.044230655
A1624,0.0037282933,0.058583986,0.009283458,0.00839296,0.011559895,0.0023213644
B146,0.022458877,0.057615988,0.028560009,0.016086051,0.0312115,0.03034332
A1231,0.067585364,0.051457264,0.0024254685,0.032351825,0.034799676,0.041204777
A2183,0.01943895,0.081353486,0.059221108,0.023996612,0.061100863,0.01060128
A2269,0.054302733,0.05047483,0.0038499215,0.0473864,-0.002472032,0.003697365
A2196,0.019921675,0.067286685,0.032114998,0.05539244,0.05092165,0.037625015
A1203,0.04252081,0.076647505,0.033188175,0.05501605,0.053670134,0.02998061
A1156,0.06938624,0.02850329,-0.0074608894,-0.001959448,0.012873582,0.009360339
B111,0.00092343614,0.001745054,4.225552e-05,7.410301e-06,6.641032e-05,2.5310204e-05
A1566,0.010272906,0.032790415,0.005389634,0.021725073,0.011963166,0.010861747
A322,0.10728446,0.017717164,-0.0039754203,-0.0056944736,-0.018083319,-0.0033922337
A1708,0.053526573,0.04524829,0.049239203,0.04127746,0.02665405,0.07553346
B75,0.045051195,0.0050239847,0.0049559004,0.0123051405,0.006699416,0.010816908
A1908,0.012256442,0.0065253363,0.015923081,0.004091983,0.0019588945,0.006286658
A1974,0.021331498,0.040055227,0.012086998,0.041154604,0.02830616,0.02219156
A1764,0.08903695,0.027286263,0.0027816729,0.016074518,0.049955804,0.03699748
A1178,0.060236484,0.039055064,0.05796436,0.0355704,0.007945407,0.0014665236
A1154,0.040237714,0.06270223,0.0008857182,-0.005023693,0.016494945,0.0042846487
A37,0.034385256,0.011691957,0.01629596,0.026671078,0.0004492183,0.00861114
A627,0.03056323,0.05125981,0.026816813,0.042771112,0.0499502,0.0073666163
A1530,0.048842914,0.009476514,0.034121983,0.024392322,0.0063281464,0.033159222
B319,0.06704479,0.006581267,0.066316284,0.010513427,0.03021185,0.06004753
