A655,0.008583411,0.044584457,0.045130074,0.0044017783,0.000564513,0.0444786
A857,0.028276509,0.026827203,0.03384221,0.0019775277,0.015610278,0.008705418
A476,0.006857089,0.046121266,0.0037197797,0.046287134,0.03326834,0.030953927
B285,0.0007602029,0.06336307,0.006565633,0.005921232,0.036754265,0.015297681
A2418,0.018751029,0.039557047,0.013911824,0.04130421,0.03172044,0.02822372
A1548,0.026162945,0.025004381,0.009815481,0.021435227,0.0025467384,0.01285573
A1425,0.009416102,0.043699417,0.048080675,0.0024933624,0.033785693,0.020817133
A859,0.017927874,0.0262387,0.0057777804,0.016382597,0.007769307,0.0077617113
A532,0.034261048,0.029535117,0.00028452466,0.0007894464,0.00022162472,0.0014673354
A1608,0.0174839,0.007514901,0.0067722904,0.008805168,0.00036860805,0.0066267797
A585,0.02511731,0.007937191,0.0025618933,0.009291377,0.0002879958,0.0013193203
A500,0.060525395,0.014561145,0.035842516,0.03371602,0.036886685,0.021745453
B319,0.046878852,0.0046604956,0.04694064,0.0032655406,0.03511996,0.031306084
B262,0.014305842,0.014530712,0.015348298,0.0055298456,0.0090041915,0.0070466464
A1686,0.01985437,0.02991762,0.0013258415,0.00052534597,0.009646141,0.018529354
A1707,0.0023596948,0.0014857122,0.0005329064,0.0011894875,0.0009993181,0.0005526109
A990,0.0042370805,0.00435369,0.002834622,0.0047156564,0.0007099573,0.0038804088
A1148,0.0069804513,0.024947409,0.013417635,0.021863852,0.004699169,0.024861561
A2252,0.03152396,0.009213124,0.0154464785,0.008560096,0.0027904026,0.021981232
A642,0.03848621,0.016623668,0.027440555,0.005011166,0.0127789015,-0.0004461214
A2100,0.037394583,0.00086649385,0.03408669,0.011695757,0.0340925,3.156307e-05
A2158,0.008224333,0.08031277,0.010526718,0.006675871,0.018861972,0.0425383
A426,0.02417636,0.04186208,0.04452251,0.006828623,0.032024715,0.03334329
A1013,0.009253328,0.0006879217,0.0010225062,0.008049168,0.0044861464,0.0045218635
B51,0.03611374,0.043619156,0.012210813,0.039137624,0.0045745224,0.0035081655
A1690,0.014909382,0.03852788,0.041432418,0.002148663,0.026944064,0.02607578
B380,0.049816526,0.0007185404,0.018837577,0.04067375,0.021152245,0.04029092
A1702,0.01614766,0.02114766,0.029903863,0.0029495477,0.010963565,0.010004419
A1065,0.064407796,0.004939718,0.045671884,0.007296589,0.029548902,0.032881748
A19,0.008140161,0.043808836,0.037360493,0.0098046325,0.032306768,0.023627184
A257,0.049688254,0.02018819,0.017508723,0.021653933,-0.0020738624,-0.0069839507
A266,0.00951412,0.0001610384,0.0019489105,0.0007934304,0.003117847,0.00504557
A1279,0.008602319,0.003683171,0.00075100985,0.010411379,0.0066806744,0.0060562585
A2425,0.030139433,0.034322727,0.049441658,0.021038173,0.035745546,0.0005559338
A616,0.022970794,0.035435524,0.014466973,0.042993773,0.012150041,0.027444473
A1169,0.024650542,0.0056945393,0.008578726,0.014954855,-0.000752594,-0.0017390203
A1512,0.023076143,0.021338373,0.0317721,0.005450038,0.0029469815,0.0035128975
A976,0.037868537,0.03090579,0.030963814,0.030640531,0.040002238,0.016091127
A1166,0.00081630016,0.00013330951,-7.6784505e-05,-0.000110615634,8.343059e-06,1.3991206e-05
B394,0.04141717,0.04400175,0.0010069833,0.015556117,0.02628612,0.033571173
A37,0.008184403,0.024069676,0.011407164,0.018669741,0.006028071,0.00030934348
A2275,0.051253576,0.055923816,0.00011790609,-0.00013602395,0.025540927,0.008048655
A334,0.033372678,0.032621667,0.041880358,0.038911585,0.010511017,0.045350917
A1670,0.003030443,0.054964833,0.0023291626,0.0012288769,0.005688951,0.02778251
A75,0.06486277,0.021975132,0.020602094,0.03268593,0.011339972,0.0024310756
A604,0.014534659,0.02294175,0.026978796,0.012207476,0.016872087,0.017041227
B205,0.0263086,0.04022389,0.00818565,0.0390294,0.010429796,0.0258572
B358,0.044955213,0.030028282,0.0067964057,0.037050955,0.009237262,0.0064949407
A1590,0.027315432,0.06094885,0.00984113,0.0066220495,0.03323498,0.014803871
A1917,0.011493603,0.057004336,0.03446724,0.020947048,0.0042694686,0.016646419
A335,0.0064049694,0.04634776,0.035791744,0.044599093,0.025561836,0.0391315
A1010,0.04409588,0.008681626,0.003856437,0.03026825,0.023027325,0.0022109454
A1726,0.019114127,0.018044144,0.003204878,0.017940575,0.012984088,0.0011853034
A715,0.019712655,0.012918868,0.012644405,0.00014423391,0.014854758,0.016181903
B372,0.03480519,0.014899924,0.012228227,0.019797292,0.009501393,0.020073494
A2270,0.0422678,0.03062519,0.026116433,0.020558592,0.0013580453,-0.0027519227
A1751,0.008627918,0.0021004449,0.0010845077,0.003199855,0.00018660571,0.0006391561
A1072,0.0013681282,0.044129193,0.026738496,0.0083003035,0.02900199,0.009485027
A1095,0.012538301,0.07114392,0.014983085,0.0028856818,0.0011961717,6.339548e-06
A1653,0.03736312,0.011361345,0.019385906,0.022462543,0.016000343,0.015601102
A1971,0.010753116,0.042567275,0.03853359,0.015444654,0.011252622,0.03916118
A2066,0.011451242,0.0033743097,0.0020723091,0.009556572,0.0021979616,0.004761455
A2296,0.049660005,0.039027628,0.00046863823,0.008058739,0.014936301,0.006410016
A713,0.019139469,0.005676291,0.0024161742,0.011543587,0.015621136,0.004858977
A904,0.057840344,0.014197916,0.013338851,0.033250757,-0.0012959496,0.0032653685
A2038,0.0036424506,0.011345808,0.011136734,0.0010075796,0.00032047747,0.0030547068
B39,0.05397215,0.019801477,0.0034404686,0.03997587,0.009862064,0.022808542
A1303,0.043278497,0.01732864,-3.2271375e-05,0.0009359653,0.013340614,0.0053772284
A353,0.0582237,0.030270724,0.010250552,0.011714169,0.023799121,0.04061782
A1601,0.0077279047,0.002888195,0.0026317681,0.0046244576,0.0035868485,0.0023685577
A2365,0.0020495795,0.014769854,0.012355671,0.005485413,0.0016810402,0.0019966473
A743,0.0002165889,0.00015330348,-3.9962365e-06,-3.2120113e-06,2.8064554e-05,5.2026855e-05
A1958,0.07194124,0.007864385,-0.0034838975,-0.011021244,0.0380797,0.0011803978
B369,0.0046466617,0.0021772746,0.0017398116,0.0021480792,0.0008013984,0.0001477852
A1799,0.018365722,0.02641408,0.023687465,0.006020787,-0.00065375975,-0.001145615
A1890,0.022854682,0.007167829,-0.0015542028,0.021651722,0.00806902,0.0059066294
A1678,0.031607136,0.03061631,0.03891145,0.020175489,0.002428677,0.04328518
A265,0.0036058116,0.0073361574,0.0026048273,0.0008646712,0.0036350642,0.0035705164
B387,0.023298578,0.013923761,0.016385667,0.020417629,0.0022130995,0.0073429127
A400,0.011385614,0.0035803365,0.0050612423,0.008825204,0.008473153,0.003145021
A132,0.035541356,0.013855225,0.023874266,0.018338336,0.010942142,0.033051506
B253,0.064545535,0.012777988,0.03984012,0.021197159,0.029042156,0.034969352
A1486,0.0023676758,0.00062431797,0.0007008391,0.0011187997,0.00063444383,-2.015417e-05
A1312,0.0020231314,0.012671324,0.009799881,0.0011167398,0.007138422,0.0035417313
A2009,0.0017211598,0.0014790767,0.0006705389,0.0013549993,0.0013802549,0.00060008833
A2395,0.0018661569,0.00032845332,0.0008476659,0.00021777766,2.5858428e-05,9.676478e-05
A454,0.053097114,0.018342668,0.03155989,0.02637308,0.008208863,0.010027629
A746,0.04736544,0.0076062055,0.0008923122,0.0023123182,0.007896602,0.023969341
A2347,0.016502926,0.046412695,0.0016111879,-0.00058628415,0.004359328,0.00273217
A1576,0.034143366,0.014861541,0.0047290167,0.0282858,0.015567885,0.015215765
A1829,0.031256635,0.05912476,0.03137238,0.03270102,0.008813098,0.04573665
A1075,0.03883841,0.03445532,0.012177921,0.03994023,0.023899816,0.03946602
A89,0.008263738,0.0038673521,0.0043477328,0.005465278,0.00015820212,0.0016885635
A254,0.0504752,0.005466796,-0.005668142,0.00031430487,0.022414636,0.0042870855
A2188,0.014340961,0.04084365,0.04039679,0.013937662,0.04240522,0.011795046
A1875,0.0067466637,0.035926938,0.019138664,0.012776309,0.01881347,0.004841148
B180,0.016623389,0.008813121,0.016864752,0.0025822155,0.014605794,0.00081834453
A1665,0.01470894,0.056944076,0.01461136,0.022182845,0.033502642,0.030440219
A2310,0.02502659,0.012659806,0.011645647,-0.00066830654,0.009806354,0.004986606
A1118,0.001389322,0.022234697,0.02313914,0.0055400548,0.011530066,0.010626977
B72,0.027911521,0.047512118,0.009331257,1.0494801e-05,0.0046127345,0.0002331469
A1440,0.06353622,0.018665897,0.00869698,0.035922326,0.008468363,0.040419143
A2151,0.0144815035,0.05364396,0.03596947,0.0072494,0.045546018,0.036792476
A714,0.02120125,0.0026779473,0.011585603,0.0042181895,0.018740498,0.008277307
A1266,0.03423301,0.019894136,0.00021503051,0.002726654,0.0010117594,0.0016780752
A587,0.017913707,0.037155546,0.015118736,0.02203595,0.0026829736,0.0032074403
A617,0.056283705,0.020356499,0.029640116,0.0029280973,0.024389023,0.06306176
A1454,0.0022054461,0.026421059,0.0006560074,0.0046735206,0.0019666052,0.004083904
A1943,0.044574693,0.030829838,0.05144849,0.013275039,0.004854246,-0.002763226
A1812,0.047818348,0.0051995036,0.009876675,0.047386203,0.023037013,0.04065322
B168,0.06235554,0.0019937775,0.02400923,0.05740028,0.00899967,0.009722059
A1309,0.00034335887,0.0003848628,0.0003779811,0.00018714456,4.2864544e-05,3.8816903e-05
A2162,0.024175197,0.040462043,0.019631982,0.042088386,0.03612647,0.028008675
A2120,0.04720867,0.000934436,0.016503688,0.04352524,0.0077633443,0.04640931
A1860,0.037422407,0.03302231,0.031364493,0.010145779,0.017266294,0.001445877
A1711,0.0434695,0.03561206,0.013427092,0.01793257,0.0030592373,0.021804819
B166,0.008599295,0.031711053,0.011274086,0.024919607,0.03069164,0.0034956743
A297,0.049743827,0.020683894,0.004998858,0.004862056,0.0066556786,0.010483995
A2384,0.009134674,0.00487818,-0.00089209987,-0.001977638,0.002154099,0.002159192
A900,0.04275288,0.016912403,0.034879185,0.041233122,0.022172015,0.026017351
A693,0.0013320559,0.00030608938,0.000615387,0.000662148,6.706067e-05,0.00020503983
A2035,0.04539239,0.0034765317,0.03773837,0.031808443,0.036967326,0.0013756361
A2355,0.0013172099,0.0038356637,0.002061014,0.0020329508,0.00010951109,0.0005089004
A379,0.02630468,0.03628342,0.02720376,0.03558102,-0.0018218776,-0.0044295746
B330,0.024209507,0.012724969,0.010773893,0.009668336,0.013406525,0.0042082397
A116,0.016195066,0.022871323,0.012969759,0.022632886,0.002737697,0.0029471396
A1,0.013569677,0.00040832272,0.0012531264,0.00313582,0.002870709,0.0027692975
A1002,0.009270019,0.016510362,0.005895902,0.015359338,0.01518449,0.0041406373
A2335,0.012453476,0.03343748,0.0013504822,0.00074919994,0.002682663,0.011538232
A1761,0.0018486271,0.059713647,0.011875794,0.009959474,0.03614388,0.00013373717
A2359,0.017125746,0.049461946,0.00045796015,0.0014759885,0.008944926,0.012048442
A777,0.05731378,0.0049711657,0.026976874,0.028344136,-0.0011588705,0.0011699428
A308,0.0042991834,0.0393392,0.027273525,0.035065375,0.019598285,0.042066015
A110,0.037716422,-0.0011568666,0.009617707,0.019432522,0.026292346,0.0006349606
A2291,0.05426113,0.02632221,-0.00033632864,0.00257868,0.0008661624,0.006663372
A1012,0.00048110355,0.00017537152,0.00017026173,-3.211717e-05,-1.7616707e-05,8.392471e-05
A1005,0.040492084,0.019771457,0.0154548595,0.042052317,0.018644545,0.040345456
A342,0.017333228,0.045093086,0.045789592,0.009733435,0.039201718,0.03110844
A647,0.006891231,0.017190473,0.0021881491,0.00048578024,0.004212813,0.008860258
A1147,0.023573065,0.012876427,0.0112773115,0.023362515,0.0048087533,0.025119456
A333,0.038136777,0.047652043,0.0017756354,0.0016738077,0.0075719655,0.033342414
A656,0.041872554,0.014427995,0.042411186,0.0062547023,0.029772457,0.030686766
A522,0.039426353,0.055779815,-0.0017322967,0.00020070051,-0.008366964,-0.0046369
A1811,0.04037681,0.02764932,0.050247774,0.0058729155,0.038874675,0.020087918
A628,0.04845284,0.009437507,0.040364537,0.006072859,0.004187039,0.043986026
B23,0.018135242,0.0273037,0.020124009,0.022378212,0.019122723,0.027450655
A303,0.0015500006,0.0066235363,0.0018578421,0.004451317,-5.2205138e-05,0.0005140689
A363,0.048241343,0.010877084,0.03154231,0.024703303,0.0049059815,0.025997933
B68,0.004614006,0.006309311,0.0053243544,0.001699322,0.0020946898,0.0028758748
A34,0.0015316731,0.01128658,0.010381834,0.0036661217,0.0039326693,0.010117114
A1251,0.0051602116,0.046148296,0.045338657,0.00052785635,0.020325223,0.038717035
A1567,0.02968909,0.013686823,0.0022694587,-0.0036482394,-0.0009109833,0.017815622
